decile,scenario,nuisance_income_scale,pseudo_filer_weighted_mean_MTR,taxable_income_weighted_mean_MTR,income_tax_liability_weighted_mean_MTR,pseudo_positive_modeled_annual_income_tax_share,continuous_proxy_fit_error_kY,exact_statutory_rounding_gap_kY,MTR_status,model_status,input_source_ids,pseudo_filer_share_MTR_0p0,pseudo_filer_share_MTR_0p05,pseudo_filer_share_MTR_0p1,pseudo_filer_share_MTR_0p2,pseudo_filer_share_MTR_0p23,pseudo_filer_share_MTR_0p33,pseudo_filer_share_MTR_0p4,pseudo_filer_share_MTR_0p45
3,nta_salary_social,0.871551941565,0.0177555321391,0.05,0.05,0.355110642782,8.881784197e-16,-0.00785880892795,continuous-moment-calibrated statutory-bracket diagnostic; not observed filer MTR,SENSITIVITY_ONLY_NOT_IDENTIFIED,ESTAT-7156-1-2024;ESTAT-7191-1-2024;ESTAT-7153-1-2024;NTA-2026-TAX-REFORM;NTA-2026-INCOME-TAX;NTA-SALARY-DEDUCTION-1410;NTA-INCOME-TAX-RATE-2260;NTA-2026-PENSION-TAX;NTA-2026-PENSION-DETAIL;NTA-MINKAN-2024-T17;NTA-2026-DEPENDENT-DEDUCTION;ESTAT-7155-1-2024;STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,0.644889357218,0.355110642782,0,0,0,0,0,0
3,nta_salary_dependents,0.885878823494,0.0177555321391,0.05,0.05,0.355110642782,8.881784197e-16,-0.00694468359383,continuous-moment-calibrated statutory-bracket diagnostic; not observed filer MTR,SENSITIVITY_ONLY_NOT_IDENTIFIED,ESTAT-7156-1-2024;ESTAT-7191-1-2024;ESTAT-7153-1-2024;NTA-2026-TAX-REFORM;NTA-2026-INCOME-TAX;NTA-SALARY-DEDUCTION-1410;NTA-INCOME-TAX-RATE-2260;NTA-2026-PENSION-TAX;NTA-2026-PENSION-DETAIL;NTA-MINKAN-2024-T17;NTA-2026-DEPENDENT-DEDUCTION;ESTAT-7155-1-2024;STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,0.644889357218,0.355110642782,0,0,0,0,0,0
3,pension_head_merge,0.755985170222,0.027344573235,0.05,0.05,0.5468914647,1.7763568394e-15,-0.0150041747657,continuous-moment-calibrated statutory-bracket diagnostic; not observed filer MTR,SENSITIVITY_ONLY_NOT_IDENTIFIED,ESTAT-7156-1-2024;ESTAT-7191-1-2024;ESTAT-7153-1-2024;NTA-2026-TAX-REFORM;NTA-2026-INCOME-TAX;NTA-SALARY-DEDUCTION-1410;NTA-INCOME-TAX-RATE-2260;NTA-2026-PENSION-TAX;NTA-2026-PENSION-DETAIL;NTA-MINKAN-2024-T17;NTA-2026-DEPENDENT-DEDUCTION;ESTAT-7155-1-2024;STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,0.4531085353,0.5468914647,0,0,0,0,0,0
3,pension_age_split_separate,0.771620916393,0.0204577464789,0.05,0.05,0.409154929577,1.7763568394e-15,-0.00794441271028,continuous-moment-calibrated statutory-bracket diagnostic; not observed filer MTR,SENSITIVITY_ONLY_NOT_IDENTIFIED,ESTAT-7156-1-2024;ESTAT-7191-1-2024;ESTAT-7153-1-2024;NTA-2026-TAX-REFORM;NTA-2026-INCOME-TAX;NTA-SALARY-DEDUCTION-1410;NTA-INCOME-TAX-RATE-2260;NTA-2026-PENSION-TAX;NTA-2026-PENSION-DETAIL;NTA-MINKAN-2024-T17;NTA-2026-DEPENDENT-DEDUCTION;ESTAT-7155-1-2024;STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,0.590845070423,0.409154929577,0,0,0,0,0,0
3,pension_member_split,0.858567176061,0.0177555321391,0.05,0.05,0.355110642782,1.7763568394e-15,-0.00884267090057,continuous-moment-calibrated statutory-bracket diagnostic; not observed filer MTR,SENSITIVITY_ONLY_NOT_IDENTIFIED,ESTAT-7156-1-2024;ESTAT-7191-1-2024;ESTAT-7153-1-2024;NTA-2026-TAX-REFORM;NTA-2026-INCOME-TAX;NTA-SALARY-DEDUCTION-1410;NTA-INCOME-TAX-RATE-2260;NTA-2026-PENSION-TAX;NTA-2026-PENSION-DETAIL;NTA-MINKAN-2024-T17;NTA-2026-DEPENDENT-DEDUCTION;ESTAT-7155-1-2024;STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,0.644889357218,0.355110642782,0,0,0,0,0,0
3,pension_member_split_f71551,0.858567176061,0.0177555321391,0.05,0.05,0.355110642782,1.7763568394e-15,-0.00884267090057,continuous-moment-calibrated statutory-bracket diagnostic; not observed filer MTR,SENSITIVITY_ONLY_NOT_IDENTIFIED,ESTAT-7156-1-2024;ESTAT-7191-1-2024;ESTAT-7153-1-2024;NTA-2026-TAX-REFORM;NTA-2026-INCOME-TAX;NTA-SALARY-DEDUCTION-1410;NTA-INCOME-TAX-RATE-2260;NTA-2026-PENSION-TAX;NTA-2026-PENSION-DETAIL;NTA-MINKAN-2024-T17;NTA-2026-DEPENDENT-DEDUCTION;ESTAT-7155-1-2024;STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,0.644889357218,0.355110642782,0,0,0,0,0,0
4,central,0.929401894699,0.0180939226519,0.05,0.05,0.361878453039,0,-0.0113795332032,continuous-moment-calibrated statutory-bracket diagnostic; not observed filer MTR,SENSITIVITY_ONLY_NOT_IDENTIFIED,ESTAT-7156-1-2024;ESTAT-7191-1-2024;ESTAT-7153-1-2024;NTA-2026-TAX-REFORM;NTA-2026-INCOME-TAX;NTA-SALARY-DEDUCTION-1410;NTA-INCOME-TAX-RATE-2260;NTA-2026-PENSION-TAX;NTA-2026-PENSION-DETAIL;NTA-MINKAN-2024-T17;NTA-2026-DEPENDENT-DEDUCTION;ESTAT-7155-1-2024;STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,0.638121546961,0.361878453039,0,0,0,0,0,0
4,f71911_topcode10,0.927976760114,0.0180939226519,0.05,0.05,0.361878453039,3.5527136788e-15,-0.0110293516226,continuous-moment-calibrated statutory-bracket diagnostic; not observed filer MTR,SENSITIVITY_ONLY_NOT_IDENTIFIED,ESTAT-7156-1-2024;ESTAT-7191-1-2024;ESTAT-7153-1-2024;NTA-2026-TAX-REFORM;NTA-2026-INCOME-TAX;NTA-SALARY-DEDUCTION-1410;NTA-INCOME-TAX-RATE-2260;NTA-2026-PENSION-TAX;NTA-2026-PENSION-DETAIL;NTA-MINKAN-2024-T17;NTA-2026-DEPENDENT-DEDUCTION;ESTAT-7155-1-2024;STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,0.638121546961,0.361878453039,0,0,0,0,0,0
4,size_lower,0.938585931872,0.0180939226519,0.05,0.05,0.361878453039,0,-0.00871106373742,continuous-moment-calibrated statutory-bracket diagnostic; not observed filer MTR,SENSITIVITY_ONLY_NOT_IDENTIFIED,ESTAT-7156-1-2024;ESTAT-7191-1-2024;ESTAT-7153-1-2024;NTA-2026-TAX-REFORM;NTA-2026-INCOME-TAX;NTA-SALARY-DEDUCTION-1410;NTA-INCOME-TAX-RATE-2260;NTA-2026-PENSION-TAX;NTA-2026-PENSION-DETAIL;NTA-MINKAN-2024-T17;NTA-2026-DEPENDENT-DEDUCTION;ESTAT-7155-1-2024;STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,0.638121546961,0.361878453039,0,0,0,0,0,0
4,size_upper,0.817870087131,0.0183134582624,0.058968460929,0.0602889317796,0.332197614991,3.5527136788e-15,-0.00431734033287,continuous-moment-calibrated statutory-bracket diagnostic; not observed filer MTR,SENSITIVITY_ONLY_NOT_IDENTIFIED,ESTAT-7156-1-2024;ESTAT-7191-1-2024;ESTAT-7153-1-2024;NTA-2026-TAX-REFORM;NTA-2026-INCOME-TAX;NTA-SALARY-DEDUCTION-1410;NTA-INCOME-TAX-RATE-2260;NTA-2026-PENSION-TAX;NTA-2026-PENSION-DETAIL;NTA-MINKAN-2024-T17;NTA-2026-DEPENDENT-DEDUCTION;ESTAT-7155-1-2024;STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,0.667802385009,0.298126064736,0.0340715502555,0,0,0,0,0
4,business_proportional,0.960654286921,0.00952496364518,0.05,0.05,0.190499272904,0,-0.00879092780151,continuous-moment-calibrated statutory-bracket diagnostic; not observed filer MTR,SENSITIVITY_ONLY_NOT_IDENTIFIED,ESTAT-7156-1-2024;ESTAT-7191-1-2024;ESTAT-7153-1-2024;NTA-2026-TAX-REFORM;NTA-2026-INCOME-TAX;NTA-SALARY-DEDUCTION-1410;NTA-INCOME-TAX-RATE-2260;NTA-2026-PENSION-TAX;NTA-2026-PENSION-DETAIL;NTA-MINKAN-2024-T17;NTA-2026-DEPENDENT-DEDUCTION;ESTAT-7155-1-2024;STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,0.809500727096,0.190499272904,0,0,0,0,0,0
4,other_wage_split2,0.929401894699,0.0212432432432,0.05,0.05,0.424864864865,0,-0.0113795332032,continuous-moment-calibrated statutory-bracket diagnostic; not observed filer MTR,SENSITIVITY_ONLY_NOT_IDENTIFIED,ESTAT-7156-1-2024;ESTAT-7191-1-2024;ESTAT-7153-1-2024;NTA-2026-TAX-REFORM;NTA-2026-INCOME-TAX;NTA-SALARY-DEDUCTION-1410;NTA-INCOME-TAX-RATE-2260;NTA-2026-PENSION-TAX;NTA-2026-PENSION-DETAIL;NTA-MINKAN-2024-T17;NTA-2026-DEPENDENT-DEDUCTION;ESTAT-7155-1-2024;STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,0.575135135135,0.424864864865,0,0,0,0,0,0
4,no_social_deduction_proxy,0.770206161535,0.0180939226519,0.05,0.05,0.361878453039,3.5527136788e-15,-0.0106681047625,continuous-moment-calibrated statutory-bracket diagnostic; not observed filer MTR,SENSITIVITY_ONLY_NOT_IDENTIFIED,ESTAT-7156-1-2024;ESTAT-7191-1-2024;ESTAT-7153-1-2024;NTA-2026-TAX-REFORM;NTA-2026-INCOME-TAX;NTA-SALARY-DEDUCTION-1410;NTA-INCOME-TAX-RATE-2260;NTA-2026-PENSION-TAX;NTA-2026-PENSION-DETAIL;NTA-MINKAN-2024-T17;NTA-2026-DEPENDENT-DEDUCTION;ESTAT-7155-1-2024;STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,0.638121546961,0.361878453039,0,0,0,0,0,0
4,nta_salary_social,0.935115154289,0.0180939226519,0.05,0.05,0.361878453039,3.5527136788e-15,-0.0101904495077,continuous-moment-calibrated statutory-bracket diagnostic; not observed filer MTR,SENSITIVITY_ONLY_NOT_IDENTIFIED,ESTAT-7156-1-2024;ESTAT-7191-1-2024;ESTAT-7153-1-2024;NTA-2026-TAX-REFORM;NTA-2026-INCOME-TAX;NTA-SALARY-DEDUCTION-1410;NTA-INCOME-TAX-RATE-2260;NTA-2026-PENSION-TAX;NTA-2026-PENSION-DETAIL;NTA-MINKAN-2024-T17;NTA-2026-DEPENDENT-DEDUCTION;ESTAT-7155-1-2024;STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,0.638121546961,0.361878453039,0,0,0,0,0,0
4,nta_salary_dependents,0.953389263094,0.0180939226519,0.05,0.05,0.361878453039,0,-0.00653396805233,continuous-moment-calibrated statutory-bracket diagnostic; not observed filer MTR,SENSITIVITY_ONLY_NOT_IDENTIFIED,ESTAT-7156-1-2024;ESTAT-7191-1-2024;ESTAT-7153-1-2024;NTA-2026-TAX-REFORM;NTA-2026-INCOME-TAX;NTA-SALARY-DEDUCTION-1410;NTA-INCOME-TAX-RATE-2260;NTA-2026-PENSION-TAX;NTA-2026-PENSION-DETAIL;NTA-MINKAN-2024-T17;NTA-2026-DEPENDENT-DEDUCTION;ESTAT-7155-1-2024;STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,0.638121546961,0.361878453039,0,0,0,0,0,0
4,pension_head_merge,0.837749740207,0.0252302025783,0.05,0.05,0.504604051565,3.5527136788e-15,-0.0113228604698,continuous-moment-calibrated statutory-bracket diagnostic; not observed filer MTR,SENSITIVITY_ONLY_NOT_IDENTIFIED,ESTAT-7156-1-2024;ESTAT-7191-1-2024;ESTAT-7153-1-2024;NTA-2026-TAX-REFORM;NTA-2026-INCOME-TAX;NTA-SALARY-DEDUCTION-1410;NTA-INCOME-TAX-RATE-2260;NTA-2026-PENSION-TAX;NTA-2026-PENSION-DETAIL;NTA-MINKAN-2024-T17;NTA-2026-DEPENDENT-DEDUCTION;ESTAT-7155-1-2024;STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,0.495395948435,0.504604051565,0,0,0,0,0,0
4,pension_age_split_separate,0.844610583895,0.0185636856369,0.05,0.05,0.371273712737,0,-0.0107214165182,continuous-moment-calibrated statutory-bracket diagnostic; not observed filer MTR,SENSITIVITY_ONLY_NOT_IDENTIFIED,ESTAT-7156-1-2024;ESTAT-7191-1-2024;ESTAT-7153-1-2024;NTA-2026-TAX-REFORM;NTA-2026-INCOME-TAX;NTA-SALARY-DEDUCTION-1410;NTA-INCOME-TAX-RATE-2260;NTA-2026-PENSION-TAX;NTA-2026-PENSION-DETAIL;NTA-MINKAN-2024-T17;NTA-2026-DEPENDENT-DEDUCTION;ESTAT-7155-1-2024;STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,0.628726287263,0.371273712737,0,0,0,0,0,0
4,pension_member_split,0.929401894699,0.0157958199357,0.05,0.05,0.315916398714,0,-0.0113795332032,continuous-moment-calibrated statutory-bracket diagnostic; not observed filer MTR,SENSITIVITY_ONLY_NOT_IDENTIFIED,ESTAT-7156-1-2024;ESTAT-7191-1-2024;ESTAT-7153-1-2024;NTA-2026-TAX-REFORM;NTA-2026-INCOME-TAX;NTA-SALARY-DEDUCTION-1410;NTA-INCOME-TAX-RATE-2260;NTA-2026-PENSION-TAX;NTA-2026-PENSION-DETAIL;NTA-MINKAN-2024-T17;NTA-2026-DEPENDENT-DEDUCTION;ESTAT-7155-1-2024;STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,0.684083601286,0.315916398714,0,0,0,0,0,0
4,pension_member_split_f71551,0.929401894699,0.0180939226519,0.05,0.05,0.361878453039,0,-0.0113795332032,continuous-moment-calibrated statutory-bracket diagnostic; not observed filer MTR,SENSITIVITY_ONLY_NOT_IDENTIFIED,ESTAT-7156-1-2024;ESTAT-7191-1-2024;ESTAT-7153-1-2024;NTA-2026-TAX-REFORM;NTA-2026-INCOME-TAX;NTA-SALARY-DEDUCTION-1410;NTA-INCOME-TAX-RATE-2260;NTA-2026-PENSION-TAX;NTA-2026-PENSION-DETAIL;NTA-MINKAN-2024-T17;NTA-2026-DEPENDENT-DEDUCTION;ESTAT-7155-1-2024;STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,0.638121546961,0.361878453039,0,0,0,0,0,0
5,central,0.982152511232,0.020081300813,0.0593237423117,0.0612308590839,0.360975609756,3.5527136788e-15,-0.00596008450831,continuous-moment-calibrated statutory-bracket diagnostic; not observed filer MTR,SENSITIVITY_ONLY_NOT_IDENTIFIED,ESTAT-7156-1-2024;ESTAT-7191-1-2024;ESTAT-7153-1-2024;NTA-2026-TAX-REFORM;NTA-2026-INCOME-TAX;NTA-SALARY-DEDUCTION-1410;NTA-INCOME-TAX-RATE-2260;NTA-2026-PENSION-TAX;NTA-2026-PENSION-DETAIL;NTA-MINKAN-2024-T17;NTA-2026-DEPENDENT-DEDUCTION;ESTAT-7155-1-2024;STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,0.639024390244,0.320325203252,0.0406504065041,0,0,0,0,0
5,f71911_topcode10,0.980381215183,0.020081300813,0.0593251164248,0.0612513611057,0.360975609756,0,-0.0127132293054,continuous-moment-calibrated statutory-bracket diagnostic; not observed filer MTR,SENSITIVITY_ONLY_NOT_IDENTIFIED,ESTAT-7156-1-2024;ESTAT-7191-1-2024;ESTAT-7153-1-2024;NTA-2026-TAX-REFORM;NTA-2026-INCOME-TAX;NTA-SALARY-DEDUCTION-1410;NTA-INCOME-TAX-RATE-2260;NTA-2026-PENSION-TAX;NTA-2026-PENSION-DETAIL;NTA-MINKAN-2024-T17;NTA-2026-DEPENDENT-DEDUCTION;ESTAT-7155-1-2024;STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,0.639024390244,0.320325203252,0.0406504065041,0,0,0,0,0
5,size_lower,1.0031138468,0.019918699187,0.0587687227462,0.0604762860685,0.360975609756,3.5527136788e-15,-0.00874249419534,continuous-moment-calibrated statutory-bracket diagnostic; not observed filer MTR,SENSITIVITY_ONLY_NOT_IDENTIFIED,ESTAT-7156-1-2024;ESTAT-7191-1-2024;ESTAT-7153-1-2024;NTA-2026-TAX-REFORM;NTA-2026-INCOME-TAX;NTA-SALARY-DEDUCTION-1410;NTA-INCOME-TAX-RATE-2260;NTA-2026-PENSION-TAX;NTA-2026-PENSION-DETAIL;NTA-MINKAN-2024-T17;NTA-2026-DEPENDENT-DEDUCTION;ESTAT-7155-1-2024;STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,0.639024390244,0.323577235772,0.0373983739837,0,0,0,0,0
5,size_upper,0.831204192146,0.0282997762864,0.103241125426,0.113729890589,0.331096196868,3.5527136788e-15,-0.0136220979161,continuous-moment-calibrated statutory-bracket diagnostic; not observed filer MTR,SENSITIVITY_ONLY_NOT_IDENTIFIED,ESTAT-7156-1-2024;ESTAT-7191-1-2024;ESTAT-7153-1-2024;NTA-2026-TAX-REFORM;NTA-2026-INCOME-TAX;NTA-SALARY-DEDUCTION-1410;NTA-INCOME-TAX-RATE-2260;NTA-2026-PENSION-TAX;NTA-2026-PENSION-DETAIL;NTA-MINKAN-2024-T17;NTA-2026-DEPENDENT-DEDUCTION;ESTAT-7155-1-2024;STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,0.668903803132,0.164802386279,0.131991051454,0.034302759135,0,0,0,0
5,business_proportional,1.01037843852,0.0118921521425,0.059849071214,0.0620640347482,0.213769860376,7.1054273576e-15,-0.00829708008937,continuous-moment-calibrated statutory-bracket diagnostic; not observed filer MTR,SENSITIVITY_ONLY_NOT_IDENTIFIED,ESTAT-7156-1-2024;ESTAT-7191-1-2024;ESTAT-7153-1-2024;NTA-2026-TAX-REFORM;NTA-2026-INCOME-TAX;NTA-SALARY-DEDUCTION-1410;NTA-INCOME-TAX-RATE-2260;NTA-2026-PENSION-TAX;NTA-2026-PENSION-DETAIL;NTA-MINKAN-2024-T17;NTA-2026-DEPENDENT-DEDUCTION;ESTAT-7155-1-2024;STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,0.786230139624,0.189696677901,0.0240731824747,0,0,0,0,0
5,other_wage_split2,0.982152511232,0.0235014272122,0.0593237423117,0.0612308590839,0.422454804948,3.5527136788e-15,-0.00596008450831,continuous-moment-calibrated statutory-bracket diagnostic; not observed filer MTR,SENSITIVITY_ONLY_NOT_IDENTIFIED,ESTAT-7156-1-2024;ESTAT-7191-1-2024;ESTAT-7153-1-2024;NTA-2026-TAX-REFORM;NTA-2026-INCOME-TAX;NTA-SALARY-DEDUCTION-1410;NTA-INCOME-TAX-RATE-2260;NTA-2026-PENSION-TAX;NTA-2026-PENSION-DETAIL;NTA-MINKAN-2024-T17;NTA-2026-DEPENDENT-DEDUCTION;ESTAT-7155-1-2024;STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,0.577545195052,0.374881065652,0.0475737392959,0,0,0,0,0
5,no_social_deduction_proxy,0.818639978623,0.020081300813,0.0593192387282,0.0612148100347,0.360975609756,7.1054273576e-15,-0.0100535461641,continuous-moment-calibrated statutory-bracket diagnostic; not observed filer MTR,SENSITIVITY_ONLY_NOT_IDENTIFIED,ESTAT-7156-1-2024;ESTAT-7191-1-2024;ESTAT-7153-1-2024;NTA-2026-TAX-REFORM;NTA-2026-INCOME-TAX;NTA-SALARY-DEDUCTION-1410;NTA-INCOME-TAX-RATE-2260;NTA-2026-PENSION-TAX;NTA-2026-PENSION-DETAIL;NTA-MINKAN-2024-T17;NTA-2026-DEPENDENT-DEDUCTION;ESTAT-7155-1-2024;STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,0.639024390244,0.320325203252,0.0406504065041,0,0,0,0,0
5,nta_salary_social,1.00113324196,0.019918699187,0.0589153896077,0.0609473351511,0.360975609756,0,-0.0160115491096,continuous-moment-calibrated statutory-bracket diagnostic; not observed filer MTR,SENSITIVITY_ONLY_NOT_IDENTIFIED,ESTAT-7156-1-2024;ESTAT-7191-1-2024;ESTAT-7153-1-2024;NTA-2026-TAX-REFORM;NTA-2026-INCOME-TAX;NTA-SALARY-DEDUCTION-1410;NTA-INCOME-TAX-RATE-2260;NTA-2026-PENSION-TAX;NTA-2026-PENSION-DETAIL;NTA-MINKAN-2024-T17;NTA-2026-DEPENDENT-DEDUCTION;ESTAT-7155-1-2024;STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,0.639024390244,0.323577235772,0.0373983739837,0,0,0,0,0
5,nta_salary_dependents,1.00552154328,0.019918699187,0.0587490647878,0.0606696018094,0.360975609756,3.5527136788e-15,-0.00952669412016,continuous-moment-calibrated statutory-bracket diagnostic; not observed filer MTR,SENSITIVITY_ONLY_NOT_IDENTIFIED,ESTAT-7156-1-2024;ESTAT-7191-1-2024;ESTAT-7153-1-2024;NTA-2026-TAX-REFORM;NTA-2026-INCOME-TAX;NTA-SALARY-DEDUCTION-1410;NTA-INCOME-TAX-RATE-2260;NTA-2026-PENSION-TAX;NTA-2026-PENSION-DETAIL;NTA-MINKAN-2024-T17;NTA-2026-DEPENDENT-DEDUCTION;ESTAT-7155-1-2024;STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,0.639024390244,0.323577235772,0.0373983739837,0,0,0,0,0
5,pension_head_merge,0.906674693936,0.0312195121951,0.0575744226295,0.0586702460887,0.586991869919,0,-0.0172833714358,continuous-moment-calibrated statutory-bracket diagnostic; not observed filer MTR,SENSITIVITY_ONLY_NOT_IDENTIFIED,ESTAT-7156-1-2024;ESTAT-7191-1-2024;ESTAT-7153-1-2024;NTA-2026-TAX-REFORM;NTA-2026-INCOME-TAX;NTA-SALARY-DEDUCTION-1410;NTA-INCOME-TAX-RATE-2260;NTA-2026-PENSION-TAX;NTA-2026-PENSION-DETAIL;NTA-MINKAN-2024-T17;NTA-2026-DEPENDENT-DEDUCTION;ESTAT-7155-1-2024;STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,0.413008130081,0.549593495935,0.0373983739837,0,0,0,0,0
5,pension_age_split_separate,0.9244240661,0.0178484848485,0.0578529926451,0.0591505198728,0.329090909091,3.5527136788e-15,-0.0136621961907,continuous-moment-calibrated statutory-bracket diagnostic; not observed filer MTR,SENSITIVITY_ONLY_NOT_IDENTIFIED,ESTAT-7156-1-2024;ESTAT-7191-1-2024;ESTAT-7153-1-2024;NTA-2026-TAX-REFORM;NTA-2026-INCOME-TAX;NTA-SALARY-DEDUCTION-1410;NTA-INCOME-TAX-RATE-2260;NTA-2026-PENSION-TAX;NTA-2026-PENSION-DETAIL;NTA-MINKAN-2024-T17;NTA-2026-DEPENDENT-DEDUCTION;ESTAT-7155-1-2024;STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,0.670909090909,0.301212121212,0.0278787878788,0,0,0,0,0
5,pension_member_split,0.975434978259,0.0221595184349,0.0586609625815,0.0605187310199,0.408577878104,0,-0.0133022250097,continuous-moment-calibrated statutory-bracket diagnostic; not observed filer MTR,SENSITIVITY_ONLY_NOT_IDENTIFIED,ESTAT-7156-1-2024;ESTAT-7191-1-2024;ESTAT-7153-1-2024;NTA-2026-TAX-REFORM;NTA-2026-INCOME-TAX;NTA-SALARY-DEDUCTION-1410;NTA-INCOME-TAX-RATE-2260;NTA-2026-PENSION-TAX;NTA-2026-PENSION-DETAIL;NTA-MINKAN-2024-T17;NTA-2026-DEPENDENT-DEDUCTION;ESTAT-7155-1-2024;STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,0.591422121896,0.373965387509,0.0346124905944,0,0,0,0,0
5,pension_member_split_f71551,0.975434978259,0.0239430894309,0.0586609625815,0.0605187310199,0.441463414634,0,-0.0133022250097,continuous-moment-calibrated statutory-bracket diagnostic; not observed filer MTR,SENSITIVITY_ONLY_NOT_IDENTIFIED,ESTAT-7156-1-2024;ESTAT-7191-1-2024;ESTAT-7153-1-2024;NTA-2026-TAX-REFORM;NTA-2026-INCOME-TAX;NTA-SALARY-DEDUCTION-1410;NTA-INCOME-TAX-RATE-2260;NTA-2026-PENSION-TAX;NTA-2026-PENSION-DETAIL;NTA-MINKAN-2024-T17;NTA-2026-DEPENDENT-DEDUCTION;ESTAT-7155-1-2024;STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,0.558536585366,0.40406504065,0.0373983739837,0,0,0,0,0
6,central,1.05851621465,0.0301879404855,0.101786776479,0.113406359413,0.350039154268,1.42108547152e-14,-0.0210777818473,continuous-moment-calibrated statutory-bracket diagnostic; not observed filer MTR,SENSITIVITY_ONLY_NOT_IDENTIFIED,ESTAT-7156-1-2024;ESTAT-7191-1-2024;ESTAT-7153-1-2024;NTA-2026-TAX-REFORM;NTA-2026-INCOME-TAX;NTA-SALARY-DEDUCTION-1410;NTA-INCOME-TAX-RATE-2260;NTA-2026-PENSION-TAX;NTA-2026-PENSION-DETAIL;NTA-MINKAN-2024-T17;NTA-2026-DEPENDENT-DEDUCTION;ESTAT-7155-1-2024;STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,0.649960845732,0.154267815192,0.166797180893,0.0289741581832,0,0,0,0
6,f71911_topcode10,1.05619307651,0.0301879404855,0.101817111601,0.113496471995,0.350039154268,7.1054273576e-15,-0.0193431058641,continuous-moment-calibrated statutory-bracket diagnostic; not observed filer MTR,SENSITIVITY_ONLY_NOT_IDENTIFIED,ESTAT-7156-1-2024;ESTAT-7191-1-2024;ESTAT-7153-1-2024;NTA-2026-TAX-REFORM;NTA-2026-INCOME-TAX;NTA-SALARY-DEDUCTION-1410;NTA-INCOME-TAX-RATE-2260;NTA-2026-PENSION-TAX;NTA-2026-PENSION-DETAIL;NTA-MINKAN-2024-T17;NTA-2026-DEPENDENT-DEDUCTION;ESTAT-7155-1-2024;STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,0.649960845732,0.154267815192,0.166797180893,0.0289741581832,0,0,0,0
6,size_lower,1.08165167638,0.0333189282627,0.10140584572,0.112533111093,0.386343993086,0,-0.0182219056646,continuous-moment-calibrated statutory-bracket diagnostic; not observed filer MTR,SENSITIVITY_ONLY_NOT_IDENTIFIED,ESTAT-7156-1-2024;ESTAT-7191-1-2024;ESTAT-7153-1-2024;NTA-2026-TAX-REFORM;NTA-2026-INCOME-TAX;NTA-SALARY-DEDUCTION-1410;NTA-INCOME-TAX-RATE-2260;NTA-2026-PENSION-TAX;NTA-2026-PENSION-DETAIL;NTA-MINKAN-2024-T17;NTA-2026-DEPENDENT-DEDUCTION;ESTAT-7155-1-2024;STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,0.613656006914,0.170267934313,0.184096802074,0.0319792566984,0,0,0,0
