decile,scenario,nuisance_income_scale,published_imputed_leaf_weighted_income_tax_kY,reconstructed_continuous_proxy_income_tax_kY,continuous_proxy_fit_error_kY,reconstructed_exact_statutory_income_tax_kY,exact_statutory_rounding_gap_kY,calibration_tax_basis,target_household_size_proxy,target_bridge_column,logical_lower_weighted_size,logical_upper_weighted_size,interpolation_q,calibrated_weighted_size,target_inside_logical_bounds,size_mode,business_allocation,other_member_wage_split,social_deduction_proxy,family_deduction_proxy,pension_mode,senior_share_65p,senior_share_source,nuisance_parameter_interpretation,model_status,input_source_ids,statutory_parameter_artifact,calibration_target_concept,calibration_target_source_id,modeled_tax_concept,target_model_alignment_status,target_numeric_reconciliation_status
2,pension_member_split,0.993410628191,4.11507479862,4.11507479862,8.881784197e-16,4.10975929842,-0.00531550019651,continuous quick-table proxy before 1000-yen taxable-income rounding,1.90052886716,household_size_proxy,1.84234752589,3.42347525892,0.0367973694047,1.90052886716,True,calibrated,head,1,proportional,none/absorbed in nuisance,member_split_by_F71911_age_share,0.450913988978,F71911 aggregate age65+ person share,moment-matching scale; not behavioral or causal,SENSITIVITY_ONLY_NOT_IDENTIFIED,ESTAT-7156-1-2024;ESTAT-7191-1-2024;ESTAT-7153-1-2024;NTA-2026-TAX-REFORM;NTA-2026-INCOME-TAX;NTA-SALARY-DEDUCTION-1410;NTA-INCOME-TAX-RATE-2260;NTA-2026-PENSION-TAX;NTA-2026-PENSION-DETAIL;NTA-MINKAN-2024-T17;NTA-2026-DEPENDENT-DEDUCTION;ESTAT-7155-1-2024;STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,data/derived/income_tax_2026_statutory_parameters.csv,STATISTICS_BUREAU_PUBLISHED_IMPUTED_2024_INCOME_TAX,STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,2026_ORDINARY_NATIONAL_INCOME_TAX_EXCLUDING_RECONSTRUCTION_SPECIAL_INCOME_TAX,NAMED_CROSS_CONCEPT_SENSITIVITY,NO_NUMERIC_TRANSFORM; CONCEPT_DIFFERENCE_NOT_IDENTIFIED
2,pension_member_split_f71551,0.993410628191,4.11507479862,4.11507479862,8.881784197e-16,4.10975929842,-0.00531550019651,continuous quick-table proxy before 1000-yen taxable-income rounding,1.90052886716,household_size_proxy,1.84234752589,3.42347525892,0.0367973694047,1.90052886716,True,calibrated,head,1,proportional,none/absorbed in nuisance,member_split_by_F71551_age_share,0.86941481695,F71551 public-pension amount proxy,moment-matching scale; not behavioral or causal,SENSITIVITY_ONLY_NOT_IDENTIFIED,ESTAT-7156-1-2024;ESTAT-7191-1-2024;ESTAT-7153-1-2024;NTA-2026-TAX-REFORM;NTA-2026-INCOME-TAX;NTA-SALARY-DEDUCTION-1410;NTA-INCOME-TAX-RATE-2260;NTA-2026-PENSION-TAX;NTA-2026-PENSION-DETAIL;NTA-MINKAN-2024-T17;NTA-2026-DEPENDENT-DEDUCTION;ESTAT-7155-1-2024;STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,data/derived/income_tax_2026_statutory_parameters.csv,STATISTICS_BUREAU_PUBLISHED_IMPUTED_2024_INCOME_TAX,STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,2026_ORDINARY_NATIONAL_INCOME_TAX_EXCLUDING_RECONSTRUCTION_SPECIAL_INCOME_TAX,NAMED_CROSS_CONCEPT_SENSITIVITY,NO_NUMERIC_TRANSFORM; CONCEPT_DIFFERENCE_NOT_IDENTIFIED
3,central,0.858567176061,6.66467065868,6.66467065868,1.7763568394e-15,6.65582798778,-0.00884267090057,continuous quick-table proxy before 1000-yen taxable-income rounding,2.0909508025,household_size_proxy,1.97844311377,3.76526946108,0.0629650938924,2.0909508025,True,calibrated,head,1,proportional,none/absorbed in nuisance,absorbed_in_nuisance,0.414016765734,F71911 aggregate age65+ person share,moment-matching scale; not behavioral or causal,SENSITIVITY_ONLY_NOT_IDENTIFIED,ESTAT-7156-1-2024;ESTAT-7191-1-2024;ESTAT-7153-1-2024;NTA-2026-TAX-REFORM;NTA-2026-INCOME-TAX;NTA-SALARY-DEDUCTION-1410;NTA-INCOME-TAX-RATE-2260;NTA-2026-PENSION-TAX;NTA-2026-PENSION-DETAIL;NTA-MINKAN-2024-T17;NTA-2026-DEPENDENT-DEDUCTION;ESTAT-7155-1-2024;STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,data/derived/income_tax_2026_statutory_parameters.csv,STATISTICS_BUREAU_PUBLISHED_IMPUTED_2024_INCOME_TAX,STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,2026_ORDINARY_NATIONAL_INCOME_TAX_EXCLUDING_RECONSTRUCTION_SPECIAL_INCOME_TAX,NAMED_CROSS_CONCEPT_SENSITIVITY,NO_NUMERIC_TRANSFORM; CONCEPT_DIFFERENCE_NOT_IDENTIFIED
3,f71911_topcode10,0.857095916125,6.66467065868,6.66467065868,8.881784197e-16,6.66120942461,-0.00346123407639,continuous quick-table proxy before 1000-yen taxable-income rounding,2.10388569375,household_size_proxy_topcode10,1.97844311377,3.76526946108,0.0702041248534,2.10388569375,True,calibrated,head,1,proportional,none/absorbed in nuisance,absorbed_in_nuisance,0.414016765734,F71911 aggregate age65+ person share,moment-matching scale; not behavioral or causal,SENSITIVITY_ONLY_NOT_IDENTIFIED,ESTAT-7156-1-2024;ESTAT-7191-1-2024;ESTAT-7153-1-2024;NTA-2026-TAX-REFORM;NTA-2026-INCOME-TAX;NTA-SALARY-DEDUCTION-1410;NTA-INCOME-TAX-RATE-2260;NTA-2026-PENSION-TAX;NTA-2026-PENSION-DETAIL;NTA-MINKAN-2024-T17;NTA-2026-DEPENDENT-DEDUCTION;ESTAT-7155-1-2024;STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,data/derived/income_tax_2026_statutory_parameters.csv,STATISTICS_BUREAU_PUBLISHED_IMPUTED_2024_INCOME_TAX,STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,2026_ORDINARY_NATIONAL_INCOME_TAX_EXCLUDING_RECONSTRUCTION_SPECIAL_INCOME_TAX,NAMED_CROSS_CONCEPT_SENSITIVITY,NO_NUMERIC_TRANSFORM; CONCEPT_DIFFERENCE_NOT_IDENTIFIED
3,size_lower,0.872366979223,6.66467065868,6.66467065868,8.881784197e-16,6.6589015201,-0.00576913858099,continuous quick-table proxy before 1000-yen taxable-income rounding,2.0909508025,household_size_proxy,1.97844311377,3.76526946108,0.0629650938924,1.97844311377,True,lower,head,1,proportional,none/absorbed in nuisance,absorbed_in_nuisance,0.414016765734,F71911 aggregate age65+ person share,moment-matching scale; not behavioral or causal,SENSITIVITY_ONLY_NOT_IDENTIFIED,ESTAT-7156-1-2024;ESTAT-7191-1-2024;ESTAT-7153-1-2024;NTA-2026-TAX-REFORM;NTA-2026-INCOME-TAX;NTA-SALARY-DEDUCTION-1410;NTA-INCOME-TAX-RATE-2260;NTA-2026-PENSION-TAX;NTA-2026-PENSION-DETAIL;NTA-MINKAN-2024-T17;NTA-2026-DEPENDENT-DEDUCTION;ESTAT-7155-1-2024;STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,data/derived/income_tax_2026_statutory_parameters.csv,STATISTICS_BUREAU_PUBLISHED_IMPUTED_2024_INCOME_TAX,STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,2026_ORDINARY_NATIONAL_INCOME_TAX_EXCLUDING_RECONSTRUCTION_SPECIAL_INCOME_TAX,NAMED_CROSS_CONCEPT_SENSITIVITY,NO_NUMERIC_TRANSFORM; CONCEPT_DIFFERENCE_NOT_IDENTIFIED
3,size_upper,0.746039031998,6.66467065868,6.66467065868,8.881784197e-16,6.66173866858,-0.00293199010284,continuous quick-table proxy before 1000-yen taxable-income rounding,2.0909508025,household_size_proxy,1.97844311377,3.76526946108,0.0629650938924,3.76526946108,True,upper,head,1,proportional,none/absorbed in nuisance,absorbed_in_nuisance,0.414016765734,F71911 aggregate age65+ person share,moment-matching scale; not behavioral or causal,SENSITIVITY_ONLY_NOT_IDENTIFIED,ESTAT-7156-1-2024;ESTAT-7191-1-2024;ESTAT-7153-1-2024;NTA-2026-TAX-REFORM;NTA-2026-INCOME-TAX;NTA-SALARY-DEDUCTION-1410;NTA-INCOME-TAX-RATE-2260;NTA-2026-PENSION-TAX;NTA-2026-PENSION-DETAIL;NTA-MINKAN-2024-T17;NTA-2026-DEPENDENT-DEDUCTION;ESTAT-7155-1-2024;STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,data/derived/income_tax_2026_statutory_parameters.csv,STATISTICS_BUREAU_PUBLISHED_IMPUTED_2024_INCOME_TAX,STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,2026_ORDINARY_NATIONAL_INCOME_TAX_EXCLUDING_RECONSTRUCTION_SPECIAL_INCOME_TAX,NAMED_CROSS_CONCEPT_SENSITIVITY,NO_NUMERIC_TRANSFORM; CONCEPT_DIFFERENCE_NOT_IDENTIFIED
3,business_proportional,0.892544754402,6.66467065868,6.66467065868,8.881784197e-16,6.65580102578,-0.00886963290603,continuous quick-table proxy before 1000-yen taxable-income rounding,2.0909508025,household_size_proxy,1.97844311377,3.76526946108,0.0629650938924,2.0909508025,True,calibrated,proportional,1,proportional,none/absorbed in nuisance,absorbed_in_nuisance,0.414016765734,F71911 aggregate age65+ person share,moment-matching scale; not behavioral or causal,SENSITIVITY_ONLY_NOT_IDENTIFIED,ESTAT-7156-1-2024;ESTAT-7191-1-2024;ESTAT-7153-1-2024;NTA-2026-TAX-REFORM;NTA-2026-INCOME-TAX;NTA-SALARY-DEDUCTION-1410;NTA-INCOME-TAX-RATE-2260;NTA-2026-PENSION-TAX;NTA-2026-PENSION-DETAIL;NTA-MINKAN-2024-T17;NTA-2026-DEPENDENT-DEDUCTION;ESTAT-7155-1-2024;STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,data/derived/income_tax_2026_statutory_parameters.csv,STATISTICS_BUREAU_PUBLISHED_IMPUTED_2024_INCOME_TAX,STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,2026_ORDINARY_NATIONAL_INCOME_TAX_EXCLUDING_RECONSTRUCTION_SPECIAL_INCOME_TAX,NAMED_CROSS_CONCEPT_SENSITIVITY,NO_NUMERIC_TRANSFORM; CONCEPT_DIFFERENCE_NOT_IDENTIFIED
3,other_wage_split2,0.858567176061,6.66467065868,6.66467065868,1.7763568394e-15,6.65582798778,-0.00884267090057,continuous quick-table proxy before 1000-yen taxable-income rounding,2.0909508025,household_size_proxy,1.97844311377,3.76526946108,0.0629650938924,2.0909508025,True,calibrated,head,2,proportional,none/absorbed in nuisance,absorbed_in_nuisance,0.414016765734,F71911 aggregate age65+ person share,moment-matching scale; not behavioral or causal,SENSITIVITY_ONLY_NOT_IDENTIFIED,ESTAT-7156-1-2024;ESTAT-7191-1-2024;ESTAT-7153-1-2024;NTA-2026-TAX-REFORM;NTA-2026-INCOME-TAX;NTA-SALARY-DEDUCTION-1410;NTA-INCOME-TAX-RATE-2260;NTA-2026-PENSION-TAX;NTA-2026-PENSION-DETAIL;NTA-MINKAN-2024-T17;NTA-2026-DEPENDENT-DEDUCTION;ESTAT-7155-1-2024;STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,data/derived/income_tax_2026_statutory_parameters.csv,STATISTICS_BUREAU_PUBLISHED_IMPUTED_2024_INCOME_TAX,STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,2026_ORDINARY_NATIONAL_INCOME_TAX_EXCLUDING_RECONSTRUCTION_SPECIAL_INCOME_TAX,NAMED_CROSS_CONCEPT_SENSITIVITY,NO_NUMERIC_TRANSFORM; CONCEPT_DIFFERENCE_NOT_IDENTIFIED
3,no_social_deduction_proxy,0.701354044831,6.66467065868,6.66467065868,8.881784197e-16,6.656570441,-0.00810021768279,continuous quick-table proxy before 1000-yen taxable-income rounding,2.0909508025,household_size_proxy,1.97844311377,3.76526946108,0.0629650938924,2.0909508025,True,calibrated,head,1,none,none/absorbed in nuisance,absorbed_in_nuisance,0.414016765734,F71911 aggregate age65+ person share,moment-matching scale; not behavioral or causal,SENSITIVITY_ONLY_NOT_IDENTIFIED,ESTAT-7156-1-2024;ESTAT-7191-1-2024;ESTAT-7153-1-2024;NTA-2026-TAX-REFORM;NTA-2026-INCOME-TAX;NTA-SALARY-DEDUCTION-1410;NTA-INCOME-TAX-RATE-2260;NTA-2026-PENSION-TAX;NTA-2026-PENSION-DETAIL;NTA-MINKAN-2024-T17;NTA-2026-DEPENDENT-DEDUCTION;ESTAT-7155-1-2024;STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,data/derived/income_tax_2026_statutory_parameters.csv,STATISTICS_BUREAU_PUBLISHED_IMPUTED_2024_INCOME_TAX,STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,2026_ORDINARY_NATIONAL_INCOME_TAX_EXCLUDING_RECONSTRUCTION_SPECIAL_INCOME_TAX,NAMED_CROSS_CONCEPT_SENSITIVITY,NO_NUMERIC_TRANSFORM; CONCEPT_DIFFERENCE_NOT_IDENTIFIED
3,nta_salary_social,0.871551941565,6.66467065868,6.66467065868,8.881784197e-16,6.65681184975,-0.00785880892795,continuous quick-table proxy before 1000-yen taxable-income rounding,2.0909508025,household_size_proxy,1.97844311377,3.76526946108,0.0629650938924,2.0909508025,True,calibrated,head,1,nta_salary_class,none/absorbed in nuisance,absorbed_in_nuisance,0.414016765734,F71911 aggregate age65+ person share,moment-matching scale; not behavioral or causal,SENSITIVITY_ONLY_NOT_IDENTIFIED,ESTAT-7156-1-2024;ESTAT-7191-1-2024;ESTAT-7153-1-2024;NTA-2026-TAX-REFORM;NTA-2026-INCOME-TAX;NTA-SALARY-DEDUCTION-1410;NTA-INCOME-TAX-RATE-2260;NTA-2026-PENSION-TAX;NTA-2026-PENSION-DETAIL;NTA-MINKAN-2024-T17;NTA-2026-DEPENDENT-DEDUCTION;ESTAT-7155-1-2024;STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,data/derived/income_tax_2026_statutory_parameters.csv,STATISTICS_BUREAU_PUBLISHED_IMPUTED_2024_INCOME_TAX,STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,2026_ORDINARY_NATIONAL_INCOME_TAX_EXCLUDING_RECONSTRUCTION_SPECIAL_INCOME_TAX,NAMED_CROSS_CONCEPT_SENSITIVITY,NO_NUMERIC_TRANSFORM; CONCEPT_DIFFERENCE_NOT_IDENTIFIED
3,nta_salary_dependents,0.885878823494,6.66467065868,6.66467065868,8.881784197e-16,6.65772597509,-0.00694468359383,continuous quick-table proxy before 1000-yen taxable-income rounding,2.0909508025,household_size_proxy,1.97844311377,3.76526946108,0.0629650938924,2.0909508025,True,calibrated,head,1,proportional,NTA2024 dependent composition x 2026 statutory amounts,absorbed_in_nuisance,0.414016765734,F71911 aggregate age65+ person share,moment-matching scale; not behavioral or causal,SENSITIVITY_ONLY_NOT_IDENTIFIED,ESTAT-7156-1-2024;ESTAT-7191-1-2024;ESTAT-7153-1-2024;NTA-2026-TAX-REFORM;NTA-2026-INCOME-TAX;NTA-SALARY-DEDUCTION-1410;NTA-INCOME-TAX-RATE-2260;NTA-2026-PENSION-TAX;NTA-2026-PENSION-DETAIL;NTA-MINKAN-2024-T17;NTA-2026-DEPENDENT-DEDUCTION;ESTAT-7155-1-2024;STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,data/derived/income_tax_2026_statutory_parameters.csv,STATISTICS_BUREAU_PUBLISHED_IMPUTED_2024_INCOME_TAX,STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,2026_ORDINARY_NATIONAL_INCOME_TAX_EXCLUDING_RECONSTRUCTION_SPECIAL_INCOME_TAX,NAMED_CROSS_CONCEPT_SENSITIVITY,NO_NUMERIC_TRANSFORM; CONCEPT_DIFFERENCE_NOT_IDENTIFIED
3,pension_head_merge,0.755985170222,6.66467065868,6.66467065868,1.7763568394e-15,6.64966648392,-0.0150041747657,continuous quick-table proxy before 1000-yen taxable-income rounding,2.0909508025,household_size_proxy,1.97844311377,3.76526946108,0.0629650938924,2.0909508025,True,calibrated,head,1,proportional,none/absorbed in nuisance,merge_to_head_by_household_head_age,0.414016765734,F71911 aggregate age65+ person share,moment-matching scale; not behavioral or causal,SENSITIVITY_ONLY_NOT_IDENTIFIED,ESTAT-7156-1-2024;ESTAT-7191-1-2024;ESTAT-7153-1-2024;NTA-2026-TAX-REFORM;NTA-2026-INCOME-TAX;NTA-SALARY-DEDUCTION-1410;NTA-INCOME-TAX-RATE-2260;NTA-2026-PENSION-TAX;NTA-2026-PENSION-DETAIL;NTA-MINKAN-2024-T17;NTA-2026-DEPENDENT-DEDUCTION;ESTAT-7155-1-2024;STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,data/derived/income_tax_2026_statutory_parameters.csv,STATISTICS_BUREAU_PUBLISHED_IMPUTED_2024_INCOME_TAX,STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,2026_ORDINARY_NATIONAL_INCOME_TAX_EXCLUDING_RECONSTRUCTION_SPECIAL_INCOME_TAX,NAMED_CROSS_CONCEPT_SENSITIVITY,NO_NUMERIC_TRANSFORM; CONCEPT_DIFFERENCE_NOT_IDENTIFIED
3,pension_age_split_separate,0.771620916393,6.66467065868,6.66467065868,1.7763568394e-15,6.65672624597,-0.00794441271028,continuous quick-table proxy before 1000-yen taxable-income rounding,2.0909508025,household_size_proxy,1.97844311377,3.76526946108,0.0629650938924,2.0909508025,True,calibrated,head,1,proportional,none/absorbed in nuisance,separate_by_F71551_age_share,0.896775952469,F71551 public-pension amount proxy,moment-matching scale; not behavioral or causal,SENSITIVITY_ONLY_NOT_IDENTIFIED,ESTAT-7156-1-2024;ESTAT-7191-1-2024;ESTAT-7153-1-2024;NTA-2026-TAX-REFORM;NTA-2026-INCOME-TAX;NTA-SALARY-DEDUCTION-1410;NTA-INCOME-TAX-RATE-2260;NTA-2026-PENSION-TAX;NTA-2026-PENSION-DETAIL;NTA-MINKAN-2024-T17;NTA-2026-DEPENDENT-DEDUCTION;ESTAT-7155-1-2024;STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,data/derived/income_tax_2026_statutory_parameters.csv,STATISTICS_BUREAU_PUBLISHED_IMPUTED_2024_INCOME_TAX,STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,2026_ORDINARY_NATIONAL_INCOME_TAX_EXCLUDING_RECONSTRUCTION_SPECIAL_INCOME_TAX,NAMED_CROSS_CONCEPT_SENSITIVITY,NO_NUMERIC_TRANSFORM; CONCEPT_DIFFERENCE_NOT_IDENTIFIED
3,pension_member_split,0.858567176061,6.66467065868,6.66467065868,1.7763568394e-15,6.65582798778,-0.00884267090057,continuous quick-table proxy before 1000-yen taxable-income rounding,2.0909508025,household_size_proxy,1.97844311377,3.76526946108,0.0629650938924,2.0909508025,True,calibrated,head,1,proportional,none/absorbed in nuisance,member_split_by_F71911_age_share,0.414016765734,F71911 aggregate age65+ person share,moment-matching scale; not behavioral or causal,SENSITIVITY_ONLY_NOT_IDENTIFIED,ESTAT-7156-1-2024;ESTAT-7191-1-2024;ESTAT-7153-1-2024;NTA-2026-TAX-REFORM;NTA-2026-INCOME-TAX;NTA-SALARY-DEDUCTION-1410;NTA-INCOME-TAX-RATE-2260;NTA-2026-PENSION-TAX;NTA-2026-PENSION-DETAIL;NTA-MINKAN-2024-T17;NTA-2026-DEPENDENT-DEDUCTION;ESTAT-7155-1-2024;STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,data/derived/income_tax_2026_statutory_parameters.csv,STATISTICS_BUREAU_PUBLISHED_IMPUTED_2024_INCOME_TAX,STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,2026_ORDINARY_NATIONAL_INCOME_TAX_EXCLUDING_RECONSTRUCTION_SPECIAL_INCOME_TAX,NAMED_CROSS_CONCEPT_SENSITIVITY,NO_NUMERIC_TRANSFORM; CONCEPT_DIFFERENCE_NOT_IDENTIFIED
3,pension_member_split_f71551,0.858567176061,6.66467065868,6.66467065868,1.7763568394e-15,6.65582798778,-0.00884267090057,continuous quick-table proxy before 1000-yen taxable-income rounding,2.0909508025,household_size_proxy,1.97844311377,3.76526946108,0.0629650938924,2.0909508025,True,calibrated,head,1,proportional,none/absorbed in nuisance,member_split_by_F71551_age_share,0.896775952469,F71551 public-pension amount proxy,moment-matching scale; not behavioral or causal,SENSITIVITY_ONLY_NOT_IDENTIFIED,ESTAT-7156-1-2024;ESTAT-7191-1-2024;ESTAT-7153-1-2024;NTA-2026-TAX-REFORM;NTA-2026-INCOME-TAX;NTA-SALARY-DEDUCTION-1410;NTA-INCOME-TAX-RATE-2260;NTA-2026-PENSION-TAX;NTA-2026-PENSION-DETAIL;NTA-MINKAN-2024-T17;NTA-2026-DEPENDENT-DEDUCTION;ESTAT-7155-1-2024;STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,data/derived/income_tax_2026_statutory_parameters.csv,STATISTICS_BUREAU_PUBLISHED_IMPUTED_2024_INCOME_TAX,STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,2026_ORDINARY_NATIONAL_INCOME_TAX_EXCLUDING_RECONSTRUCTION_SPECIAL_INCOME_TAX,NAMED_CROSS_CONCEPT_SENSITIVITY,NO_NUMERIC_TRANSFORM; CONCEPT_DIFFERENCE_NOT_IDENTIFIED
4,central,0.929401894699,16.1834394904,16.1834394904,0,16.1720599572,-0.0113795332032,continuous quick-table proxy before 1000-yen taxable-income rounding,2.14755100183,household_size_proxy,2.04713375796,3.91974522293,0.0536241744466,2.14755100183,True,calibrated,head,1,proportional,none/absorbed in nuisance,absorbed_in_nuisance,0.346370334654,F71911 aggregate age65+ person share,moment-matching scale; not behavioral or causal,SENSITIVITY_ONLY_NOT_IDENTIFIED,ESTAT-7156-1-2024;ESTAT-7191-1-2024;ESTAT-7153-1-2024;NTA-2026-TAX-REFORM;NTA-2026-INCOME-TAX;NTA-SALARY-DEDUCTION-1410;NTA-INCOME-TAX-RATE-2260;NTA-2026-PENSION-TAX;NTA-2026-PENSION-DETAIL;NTA-MINKAN-2024-T17;NTA-2026-DEPENDENT-DEDUCTION;ESTAT-7155-1-2024;STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,data/derived/income_tax_2026_statutory_parameters.csv,STATISTICS_BUREAU_PUBLISHED_IMPUTED_2024_INCOME_TAX,STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,2026_ORDINARY_NATIONAL_INCOME_TAX_EXCLUDING_RECONSTRUCTION_SPECIAL_INCOME_TAX,NAMED_CROSS_CONCEPT_SENSITIVITY,NO_NUMERIC_TRANSFORM; CONCEPT_DIFFERENCE_NOT_IDENTIFIED
4,f71911_topcode10,0.927976760114,16.1834394904,16.1834394904,3.5527136788e-15,16.1724101388,-0.0110293516226,continuous quick-table proxy before 1000-yen taxable-income rounding,2.16166207173,household_size_proxy_topcode10,2.04713375796,3.91974522293,0.0611596777606,2.16166207173,True,calibrated,head,1,proportional,none/absorbed in nuisance,absorbed_in_nuisance,0.346370334654,F71911 aggregate age65+ person share,moment-matching scale; not behavioral or causal,SENSITIVITY_ONLY_NOT_IDENTIFIED,ESTAT-7156-1-2024;ESTAT-7191-1-2024;ESTAT-7153-1-2024;NTA-2026-TAX-REFORM;NTA-2026-INCOME-TAX;NTA-SALARY-DEDUCTION-1410;NTA-INCOME-TAX-RATE-2260;NTA-2026-PENSION-TAX;NTA-2026-PENSION-DETAIL;NTA-MINKAN-2024-T17;NTA-2026-DEPENDENT-DEDUCTION;ESTAT-7155-1-2024;STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,data/derived/income_tax_2026_statutory_parameters.csv,STATISTICS_BUREAU_PUBLISHED_IMPUTED_2024_INCOME_TAX,STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,2026_ORDINARY_NATIONAL_INCOME_TAX_EXCLUDING_RECONSTRUCTION_SPECIAL_INCOME_TAX,NAMED_CROSS_CONCEPT_SENSITIVITY,NO_NUMERIC_TRANSFORM; CONCEPT_DIFFERENCE_NOT_IDENTIFIED
4,size_lower,0.938585931872,16.1834394904,16.1834394904,0,16.1747284267,-0.00871106373742,continuous quick-table proxy before 1000-yen taxable-income rounding,2.14755100183,household_size_proxy,2.04713375796,3.91974522293,0.0536241744466,2.04713375796,True,lower,head,1,proportional,none/absorbed in nuisance,absorbed_in_nuisance,0.346370334654,F71911 aggregate age65+ person share,moment-matching scale; not behavioral or causal,SENSITIVITY_ONLY_NOT_IDENTIFIED,ESTAT-7156-1-2024;ESTAT-7191-1-2024;ESTAT-7153-1-2024;NTA-2026-TAX-REFORM;NTA-2026-INCOME-TAX;NTA-SALARY-DEDUCTION-1410;NTA-INCOME-TAX-RATE-2260;NTA-2026-PENSION-TAX;NTA-2026-PENSION-DETAIL;NTA-MINKAN-2024-T17;NTA-2026-DEPENDENT-DEDUCTION;ESTAT-7155-1-2024;STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,data/derived/income_tax_2026_statutory_parameters.csv,STATISTICS_BUREAU_PUBLISHED_IMPUTED_2024_INCOME_TAX,STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,2026_ORDINARY_NATIONAL_INCOME_TAX_EXCLUDING_RECONSTRUCTION_SPECIAL_INCOME_TAX,NAMED_CROSS_CONCEPT_SENSITIVITY,NO_NUMERIC_TRANSFORM; CONCEPT_DIFFERENCE_NOT_IDENTIFIED
4,size_upper,0.817870087131,16.1834394904,16.1834394904,3.5527136788e-15,16.1791221501,-0.00431734033287,continuous quick-table proxy before 1000-yen taxable-income rounding,2.14755100183,household_size_proxy,2.04713375796,3.91974522293,0.0536241744466,3.91974522293,True,upper,head,1,proportional,none/absorbed in nuisance,absorbed_in_nuisance,0.346370334654,F71911 aggregate age65+ person share,moment-matching scale; not behavioral or causal,SENSITIVITY_ONLY_NOT_IDENTIFIED,ESTAT-7156-1-2024;ESTAT-7191-1-2024;ESTAT-7153-1-2024;NTA-2026-TAX-REFORM;NTA-2026-INCOME-TAX;NTA-SALARY-DEDUCTION-1410;NTA-INCOME-TAX-RATE-2260;NTA-2026-PENSION-TAX;NTA-2026-PENSION-DETAIL;NTA-MINKAN-2024-T17;NTA-2026-DEPENDENT-DEDUCTION;ESTAT-7155-1-2024;STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,data/derived/income_tax_2026_statutory_parameters.csv,STATISTICS_BUREAU_PUBLISHED_IMPUTED_2024_INCOME_TAX,STAT-NSFCW-2024-ANNUAL-NONCONSUMPTION-METHOD,2026_ORDINARY_NATIONAL_INCOME_TAX_EXCLUDING_RECONSTRUCTION_SPECIAL_INCOME_TAX,NAMED_CROSS_CONCEPT_SENSITIVITY,NO_NUMERIC_TRANSFORM; CONCEPT_DIFFERENCE_NOT_IDENTIFIED
