spec_version,bridge_scheme,frontier_source,delta,average_percentile_rank_displacement_pp,eta_star,eta_constraint_used,scope,decile,metric,bound,endpoint_value,solver_status_code,solver_message,max_scenario_sum_residual,max_class_positive_mass_residual,max_overlap_capacity_excess,max_transport_row_margin_residual,max_transport_column_margin_residual,max_positive_self_assessed_balance_transport_capacity_excess,max_nta_rank_positive_margin_residual,transport_cost,rank_displacement_budget_excess,maximum_directional_violation_transported_minus_pseudo,maximum_directional_violation_excess,minimum_subset_margin_pseudo_minus_transported,minimum_decision_variable,numpy_version,scipy_version,solver_method,scientific_status,historical_v6_restricted_lp_reproduced,p1c13_v1_modified,p1c14_v2_modified,p1c15_v3_modified,p1c16_v4_modified
rank_one_sided_bridge_v5,rank_transport_one_sided_subset_compatibility,eta_star_frontier,2,20,0,0,decile,5,taxable_income_weighted_mean_MTR,max,0.103241125426,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.00198408347208,0,5.55111512313e-17,5.55111512313e-17,-5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_ONE_SIDED_SUBSET_COMPATIBILITY,False,False,False,False,False
rank_one_sided_bridge_v5,rank_transport_one_sided_subset_compatibility,eta_star_frontier,2,20,0,0,decile,5,income_tax_liability_weighted_mean_MTR,min,0.0586702460887,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.00198408347208,0,5.55111512313e-17,5.55111512313e-17,-5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_ONE_SIDED_SUBSET_COMPATIBILITY,False,False,False,False,False
rank_one_sided_bridge_v5,rank_transport_one_sided_subset_compatibility,eta_star_frontier,2,20,0,0,decile,5,income_tax_liability_weighted_mean_MTR,max,0.113729890589,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.00198408347208,0,5.55111512313e-17,5.55111512313e-17,-5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_ONE_SIDED_SUBSET_COMPATIBILITY,False,False,False,False,False
rank_one_sided_bridge_v5,rank_transport_one_sided_subset_compatibility,eta_star_frontier,2,20,0,0,decile,5,pseudo_positive_modeled_annual_income_tax_share,min,0.213769860376,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,0,0,0,0.113605753775,0,5.55111512313e-17,5.55111512313e-17,-5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_ONE_SIDED_SUBSET_COMPATIBILITY,False,False,False,False,False
rank_one_sided_bridge_v5,rank_transport_one_sided_subset_compatibility,eta_star_frontier,2,20,0,0,decile,5,pseudo_positive_modeled_annual_income_tax_share,max,0.586991869919,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,0,0,0,0.113605753775,0,5.55111512313e-17,5.55111512313e-17,-5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_ONE_SIDED_SUBSET_COMPATIBILITY,False,False,False,False,False
rank_one_sided_bridge_v5,rank_transport_one_sided_subset_compatibility,eta_star_frontier,2,20,0,0,decile,5,transported_nta_positive_self_assessed_balance_rate,min,0,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,0,0,0,0.154292703248,0,5.55111512313e-17,5.55111512313e-17,-5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_ONE_SIDED_SUBSET_COMPATIBILITY,False,False,False,False,False
rank_one_sided_bridge_v5,rank_transport_one_sided_subset_compatibility,eta_star_frontier,2,20,0,0,decile,5,transported_nta_positive_self_assessed_balance_rate,max,0.586991869919,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,0,0,0,0.289252931904,0,5.55111512313e-17,5.55111512313e-17,-5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_ONE_SIDED_SUBSET_COMPATIBILITY,False,False,False,False,False
rank_one_sided_bridge_v5,rank_transport_one_sided_subset_compatibility,eta_star_frontier,2,20,0,0,decile,6,taxable_income_weighted_mean_MTR,min,0.0945551847046,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,0,0,0,0.113605753775,0,5.55111512313e-17,5.55111512313e-17,-5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_ONE_SIDED_SUBSET_COMPATIBILITY,False,False,False,False,False
rank_one_sided_bridge_v5,rank_transport_one_sided_subset_compatibility,eta_star_frontier,2,20,0,0,decile,6,taxable_income_weighted_mean_MTR,max,0.153348627649,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,0,0,0,0.113605753775,0,5.55111512313e-17,5.55111512313e-17,-5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_ONE_SIDED_SUBSET_COMPATIBILITY,False,False,False,False,False
rank_one_sided_bridge_v5,rank_transport_one_sided_subset_compatibility,eta_star_frontier,2,20,0,0,decile,6,income_tax_liability_weighted_mean_MTR,min,0.104721210072,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,0,0,0,0.113605753775,0,5.55111512313e-17,5.55111512313e-17,-5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_ONE_SIDED_SUBSET_COMPATIBILITY,False,False,False,False,False
rank_one_sided_bridge_v5,rank_transport_one_sided_subset_compatibility,eta_star_frontier,2,20,0,0,decile,6,income_tax_liability_weighted_mean_MTR,max,0.166077223997,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,0,0,0,0.113605753775,0,5.55111512313e-17,5.55111512313e-17,-5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_ONE_SIDED_SUBSET_COMPATIBILITY,False,False,False,False,False
rank_one_sided_bridge_v5,rank_transport_one_sided_subset_compatibility,eta_star_frontier,2,20,0,0,decile,6,pseudo_positive_modeled_annual_income_tax_share,min,0.235387045814,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,0,0,0,0.113605753775,0,5.55111512313e-17,5.55111512313e-17,-5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_ONE_SIDED_SUBSET_COMPATIBILITY,False,False,False,False,False
rank_one_sided_bridge_v5,rank_transport_one_sided_subset_compatibility,eta_star_frontier,2,20,0,0,decile,6,pseudo_positive_modeled_annual_income_tax_share,max,0.532498042287,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,0,0,0,0.113605753775,0,5.55111512313e-17,5.55111512313e-17,-5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_ONE_SIDED_SUBSET_COMPATIBILITY,False,False,False,False,False
rank_one_sided_bridge_v5,rank_transport_one_sided_subset_compatibility,eta_star_frontier,2,20,0,0,decile,6,transported_nta_positive_self_assessed_balance_rate,min,0,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.253218291145,0,5.55111512313e-17,5.55111512313e-17,-5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_ONE_SIDED_SUBSET_COMPATIBILITY,False,False,False,False,False
rank_one_sided_bridge_v5,rank_transport_one_sided_subset_compatibility,eta_star_frontier,2,20,0,0,decile,6,transported_nta_positive_self_assessed_balance_rate,max,0.532498042287,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,0,0,0,0.161136593588,0,5.55111512313e-17,5.55111512313e-17,-5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_ONE_SIDED_SUBSET_COMPATIBILITY,False,False,False,False,False
rank_one_sided_bridge_v5,rank_transport_one_sided_subset_compatibility,eta_star_frontier,2,20,0,0,decile,7,taxable_income_weighted_mean_MTR,min,0.101040597253,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,0,0,0,0.113605753775,0,5.55111512313e-17,5.55111512313e-17,-5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_ONE_SIDED_SUBSET_COMPATIBILITY,False,False,False,False,False
rank_one_sided_bridge_v5,rank_transport_one_sided_subset_compatibility,eta_star_frontier,2,20,0,0,decile,7,taxable_income_weighted_mean_MTR,max,0.16445572026,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,0,0,0,0.113605753775,0,5.55111512313e-17,5.55111512313e-17,-5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_ONE_SIDED_SUBSET_COMPATIBILITY,False,False,False,False,False
rank_one_sided_bridge_v5,rank_transport_one_sided_subset_compatibility,eta_star_frontier,2,20,0,0,decile,7,income_tax_liability_weighted_mean_MTR,min,0.114321209827,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,0,0,0,0.113605753775,0,5.55111512313e-17,5.55111512313e-17,-5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_ONE_SIDED_SUBSET_COMPATIBILITY,False,False,False,False,False
rank_one_sided_bridge_v5,rank_transport_one_sided_subset_compatibility,eta_star_frontier,2,20,0,0,decile,7,income_tax_liability_weighted_mean_MTR,max,0.177198331736,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,0,0,0,0.113605753775,0,5.55111512313e-17,5.55111512313e-17,-5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_ONE_SIDED_SUBSET_COMPATIBILITY,False,False,False,False,False
rank_one_sided_bridge_v5,rank_transport_one_sided_subset_compatibility,eta_star_frontier,2,20,0,0,decile,7,pseudo_positive_modeled_annual_income_tax_share,min,0.317057704502,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,0,0,6.93889390391e-18,0.128880941287,0,5.55111512313e-17,5.55111512313e-17,-5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_ONE_SIDED_SUBSET_COMPATIBILITY,False,False,False,False,False
rank_one_sided_bridge_v5,rank_transport_one_sided_subset_compatibility,eta_star_frontier,2,20,0,0,decile,7,pseudo_positive_modeled_annual_income_tax_share,max,0.737082066869,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,0,0,0,0.113605753775,0,5.55111512313e-17,5.55111512313e-17,-5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_ONE_SIDED_SUBSET_COMPATIBILITY,False,False,False,False,False
rank_one_sided_bridge_v5,rank_transport_one_sided_subset_compatibility,eta_star_frontier,2,20,0,0,decile,7,transported_nta_positive_self_assessed_balance_rate,min,0,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,0,0,6.93889390391e-18,0.357715057937,0,5.55111512313e-17,5.55111512313e-17,-5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_ONE_SIDED_SUBSET_COMPATIBILITY,False,False,False,False,False
rank_one_sided_bridge_v5,rank_transport_one_sided_subset_compatibility,eta_star_frontier,2,20,0,0,decile,7,transported_nta_positive_self_assessed_balance_rate,max,0.737082066869,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,0,0,0,0.354984818402,0,1.11022302463e-16,1.11022302463e-16,-1.11022302463e-16,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_ONE_SIDED_SUBSET_COMPATIBILITY,False,False,False,False,False
rank_one_sided_bridge_v5,rank_transport_one_sided_subset_compatibility,eta_star_frontier,2,20,0,0,decile,8,taxable_income_weighted_mean_MTR,min,0.144073123661,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.111621670303,0,-0.00579825638708,0,0.00579825638708,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_ONE_SIDED_SUBSET_COMPATIBILITY,False,False,False,False,False
rank_one_sided_bridge_v5,rank_transport_one_sided_subset_compatibility,eta_star_frontier,2,20,0,0,decile,8,taxable_income_weighted_mean_MTR,max,0.180112352624,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.111621670303,0,-0.00579825638708,0,0.00579825638708,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_ONE_SIDED_SUBSET_COMPATIBILITY,False,False,False,False,False
rank_one_sided_bridge_v5,rank_transport_one_sided_subset_compatibility,eta_star_frontier,2,20,0,0,decile,8,income_tax_liability_weighted_mean_MTR,min,0.163236457005,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.111621670303,0,-0.00579825638708,0,0.00579825638708,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_ONE_SIDED_SUBSET_COMPATIBILITY,False,False,False,False,False
rank_one_sided_bridge_v5,rank_transport_one_sided_subset_compatibility,eta_star_frontier,2,20,0,0,decile,8,income_tax_liability_weighted_mean_MTR,max,0.192820455301,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.111621670303,0,-0.00579825638708,0,0.00579825638708,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_ONE_SIDED_SUBSET_COMPATIBILITY,False,False,False,False,False
rank_one_sided_bridge_v5,rank_transport_one_sided_subset_compatibility,eta_star_frontier,2,20,0,0,decile,8,pseudo_positive_modeled_annual_income_tax_share,min,0.429585152838,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,0,0,0,0.113605753775,0,5.55111512313e-17,5.55111512313e-17,-5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_ONE_SIDED_SUBSET_COMPATIBILITY,False,False,False,False,False
rank_one_sided_bridge_v5,rank_transport_one_sided_subset_compatibility,eta_star_frontier,2,20,0,0,decile,8,pseudo_positive_modeled_annual_income_tax_share,max,0.726057906459,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.111621670303,0,-0.00579825638708,0,0.00579825638708,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_ONE_SIDED_SUBSET_COMPATIBILITY,False,False,False,False,False
rank_one_sided_bridge_v5,rank_transport_one_sided_subset_compatibility,eta_star_frontier,2,20,0,0,decile,8,transported_nta_positive_self_assessed_balance_rate,min,0,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.207516218527,0,-1.11022302463e-16,0,1.11022302463e-16,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_ONE_SIDED_SUBSET_COMPATIBILITY,False,False,False,False,False
rank_one_sided_bridge_v5,rank_transport_one_sided_subset_compatibility,eta_star_frontier,2,20,0,0,decile,8,transported_nta_positive_self_assessed_balance_rate,max,0.726057906459,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,1.38777878078e-17,0,0,0.230050283108,0,0,0,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_ONE_SIDED_SUBSET_COMPATIBILITY,False,False,False,False,False
rank_one_sided_bridge_v5,rank_transport_one_sided_subset_compatibility,eta_star_frontier,2,20,0,0,decile,9,taxable_income_weighted_mean_MTR,min,0.172271804071,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,0,0,0,0.113605753775,0,5.55111512313e-17,5.55111512313e-17,-5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_ONE_SIDED_SUBSET_COMPATIBILITY,False,False,False,False,False
rank_one_sided_bridge_v5,rank_transport_one_sided_subset_compatibility,eta_star_frontier,2,20,0,0,decile,9,taxable_income_weighted_mean_MTR,max,0.180249262732,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,0,0,0,0.113605753775,0,5.55111512313e-17,5.55111512313e-17,-5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_ONE_SIDED_SUBSET_COMPATIBILITY,False,False,False,False,False
rank_one_sided_bridge_v5,rank_transport_one_sided_subset_compatibility,eta_star_frontier,2,20,0,0,decile,9,income_tax_liability_weighted_mean_MTR,min,0.186645610215,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,0,0,0,0.113605753775,0,5.55111512313e-17,5.55111512313e-17,-5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_ONE_SIDED_SUBSET_COMPATIBILITY,False,False,False,False,False
rank_one_sided_bridge_v5,rank_transport_one_sided_subset_compatibility,eta_star_frontier,2,20,0,0,decile,9,income_tax_liability_weighted_mean_MTR,max,0.19705018112,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,0,0,0,0.113605753775,0,5.55111512313e-17,5.55111512313e-17,-5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_ONE_SIDED_SUBSET_COMPATIBILITY,False,False,False,False,False
rank_one_sided_bridge_v5,rank_transport_one_sided_subset_compatibility,eta_star_frontier,2,20,0,0,decile,9,pseudo_positive_modeled_annual_income_tax_share,min,0.633608815427,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,0,0,0,0.113605753775,0,5.55111512313e-17,5.55111512313e-17,-5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_ONE_SIDED_SUBSET_COMPATIBILITY,False,False,False,False,False
rank_one_sided_bridge_v5,rank_transport_one_sided_subset_compatibility,eta_star_frontier,2,20,0,0,decile,9,pseudo_positive_modeled_annual_income_tax_share,max,0.836909871245,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,0,0,0,0.113605753775,0,5.55111512313e-17,5.55111512313e-17,-5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_ONE_SIDED_SUBSET_COMPATIBILITY,False,False,False,False,False
rank_one_sided_bridge_v5,rank_transport_one_sided_subset_compatibility,eta_star_frontier,2,20,0,0,decile,9,transported_nta_positive_self_assessed_balance_rate,min,0,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.267865832774,0,0,0,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_ONE_SIDED_SUBSET_COMPATIBILITY,False,False,False,False,False
rank_one_sided_bridge_v5,rank_transport_one_sided_subset_compatibility,eta_star_frontier,2,20,0,0,decile,9,transported_nta_positive_self_assessed_balance_rate,max,0.836909871245,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,0,0,6.93889390391e-18,0.539824613895,0,1.11022302463e-16,1.11022302463e-16,-1.11022302463e-16,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_ONE_SIDED_SUBSET_COMPATIBILITY,False,False,False,False,False
rank_one_sided_bridge_v5,rank_transport_one_sided_subset_compatibility,eta_star_frontier,2,20,0,0,decile,10,taxable_income_weighted_mean_MTR,min,0.239324165474,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,0,0,0,0.113605753775,0,5.55111512313e-17,5.55111512313e-17,-5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_ONE_SIDED_SUBSET_COMPATIBILITY,False,False,False,False,False
rank_one_sided_bridge_v5,rank_transport_one_sided_subset_compatibility,eta_star_frontier,2,20,0,0,decile,10,taxable_income_weighted_mean_MTR,max,0.296421496398,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,0,0,0,0.113605753775,0,5.55111512313e-17,5.55111512313e-17,-5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_ONE_SIDED_SUBSET_COMPATIBILITY,False,False,False,False,False
rank_one_sided_bridge_v5,rank_transport_one_sided_subset_compatibility,eta_star_frontier,2,20,0,0,decile,10,income_tax_liability_weighted_mean_MTR,min,0.260468505645,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,0,0,0,0.113605753775,0,5.55111512313e-17,5.55111512313e-17,-5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_ONE_SIDED_SUBSET_COMPATIBILITY,False,False,False,False,False
rank_one_sided_bridge_v5,rank_transport_one_sided_subset_compatibility,eta_star_frontier,2,20,0,0,decile,10,income_tax_liability_weighted_mean_MTR,max,0.320590783508,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,0,0,0,0.113605753775,0,5.55111512313e-17,5.55111512313e-17,-5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_ONE_SIDED_SUBSET_COMPATIBILITY,False,False,False,False,False
rank_one_sided_bridge_v5,rank_transport_one_sided_subset_compatibility,eta_star_frontier,2,20,0,0,decile,10,pseudo_positive_modeled_annual_income_tax_share,min,0.668781725888,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,0,0,0,0.113605753775,0,5.55111512313e-17,5.55111512313e-17,-5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_ONE_SIDED_SUBSET_COMPATIBILITY,False,False,False,False,False
rank_one_sided_bridge_v5,rank_transport_one_sided_subset_compatibility,eta_star_frontier,2,20,0,0,decile,10,pseudo_positive_modeled_annual_income_tax_share,max,0.738145789101,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,0,0,0,0.113605753775,0,5.55111512313e-17,5.55111512313e-17,-5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_ONE_SIDED_SUBSET_COMPATIBILITY,False,False,False,False,False
rank_one_sided_bridge_v5,rank_transport_one_sided_subset_compatibility,eta_star_frontier,2,20,0,0,decile,10,transported_nta_positive_self_assessed_balance_rate,min,0,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,6.93889390391e-18,0.279028792856,0,5.55111512313e-17,5.55111512313e-17,-5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_ONE_SIDED_SUBSET_COMPATIBILITY,False,False,False,False,False
rank_one_sided_bridge_v5,rank_transport_one_sided_subset_compatibility,eta_star_frontier,2,20,0,0,decile,10,transported_nta_positive_self_assessed_balance_rate,max,0.738145789101,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,2.77555756156e-17,0,0,0.527553986073,0,5.55111512313e-17,5.55111512313e-17,-5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_ONE_SIDED_SUBSET_COMPATIBILITY,False,False,False,False,False
rank_one_sided_bridge_v5,rank_transport_one_sided_subset_compatibility,eta_star_frontier,2,20,0,0,overall,,taxable_income_weighted_mean_MTR,min,0.100883929779,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0,0,-0.101538164201,0,0.101538164201,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_ONE_SIDED_SUBSET_COMPATIBILITY,False,False,False,False,False
rank_one_sided_bridge_v5,rank_transport_one_sided_subset_compatibility,eta_star_frontier,2,20,0,0,overall,,taxable_income_weighted_mean_MTR,max,0.128679704602,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0,0,-0.101538164201,0,0.101538164201,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_ONE_SIDED_SUBSET_COMPATIBILITY,False,False,False,False,False
rank_one_sided_bridge_v5,rank_transport_one_sided_subset_compatibility,eta_star_frontier,2,20,0,0,overall,,income_tax_liability_weighted_mean_MTR,min,0.108806323885,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0,0,-0.101538164201,0,0.101538164201,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_ONE_SIDED_SUBSET_COMPATIBILITY,False,False,False,False,False
rank_one_sided_bridge_v5,rank_transport_one_sided_subset_compatibility,eta_star_frontier,2,20,0,0,overall,,income_tax_liability_weighted_mean_MTR,max,0.137775579803,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0,0,-0.101538164201,0,0.101538164201,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_ONE_SIDED_SUBSET_COMPATIBILITY,False,False,False,False,False
rank_one_sided_bridge_v5,rank_transport_one_sided_subset_compatibility,eta_star_frontier,3,30,0,0,decile,1,taxable_income_weighted_mean_MTR,min,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,0,0,0,0.113605753775,0,5.55111512313e-17,5.55111512313e-17,-5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_ONE_SIDED_SUBSET_COMPATIBILITY,False,False,False,False,False
rank_one_sided_bridge_v5,rank_transport_one_sided_subset_compatibility,eta_star_frontier,3,30,0,0,decile,1,taxable_income_weighted_mean_MTR,max,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,0,0,0,0.113605753775,0,5.55111512313e-17,5.55111512313e-17,-5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_ONE_SIDED_SUBSET_COMPATIBILITY,False,False,False,False,False
rank_one_sided_bridge_v5,rank_transport_one_sided_subset_compatibility,eta_star_frontier,3,30,0,0,decile,1,income_tax_liability_weighted_mean_MTR,min,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,0,0,0,0.113605753775,0,5.55111512313e-17,5.55111512313e-17,-5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_ONE_SIDED_SUBSET_COMPATIBILITY,False,False,False,False,False
rank_one_sided_bridge_v5,rank_transport_one_sided_subset_compatibility,eta_star_frontier,3,30,0,0,decile,1,income_tax_liability_weighted_mean_MTR,max,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,0,0,0,0.113605753775,0,5.55111512313e-17,5.55111512313e-17,-5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_ONE_SIDED_SUBSET_COMPATIBILITY,False,False,False,False,False
rank_one_sided_bridge_v5,rank_transport_one_sided_subset_compatibility,eta_star_frontier,3,30,0,0,decile,1,pseudo_positive_modeled_annual_income_tax_share,min,0.0854779411765,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,0,0,0,0.113605753775,0,5.55111512313e-17,5.55111512313e-17,-5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_ONE_SIDED_SUBSET_COMPATIBILITY,False,False,False,False,False
